Nom du port,Nom du Navire,Voyage,Voyage local,Service,ETA,ETD,Terminal,Date limite de livraison au port,Date limite Remise doc,Import,produit,poid du produit,year,month,day
"tunis, TN",JULIUS,JCPSCMAFR,,CMA3PF,2017-12-23 08:00:00,12/01/2017 08:00,O.M.M.P. RADES,11/01/2017 20:00,--,Hydrocarbures:4300/voitues: 250,Hydrocarbures,4300.0,2017.0,12.0,23.0
"tunis, TN",NAF TS TUNIS,2VZ2AN1MA,,MALTA TS B,2017-01-06 03:00:00,07/01/2017 04:00,O.M.M.P. RADES,06/01/2017 16:00,--,Hydrocarbures: 2600,Hydrocarbures,2600.0,2017.0,1.0,6.0
"tunis, TN",MONT VENTOUX,0X65QN1MA,,SSLMED RORO Tunis,2017-01-07 07:00:00,07/01/2017 23:00,O.M.M.P. RADES,07/01/2017 11:00,--,Hydrocarbures: 4178,Hydrocarbures,4178.0,2017.0,1.0,7.0
"tunis, TN",BOTNIA SEAWAYS,0X65SN1MA,,SSLMED RORO Tunis,2017-01-08 21:00:00,10/01/2017 21:00,O.M.M.P. RADES,10/01/2017 09:00,--,Cereales: 18900,Cereales,18900.0,2017.0,1.0,8.0
"tunis, TN",EURONAF SPAIN 01,1RRLFN1MA,,EURONAF B,2017-01-11 01:30:00,11/01/2017 07:30,O.M.M.P. RADES,10/01/2017 19:30,--,Hydrocarbures: 5400,Hydrocarbures,5400.0,2017.0,1.0,11.0
"tunis, TN",JULIUS,JCPSCMAFR,,CMA3PF,2017-12-23 08:00:00,12/01/2017 08:00,O.M.M.P. RADES,11/01/2017 20:00,--,Hydrocarbures: 8600,Hydrocarbures,8600.0,2017.0,12.0,23.0
"tunis, TN",MONT VENTOUX,0X65UN1MA,,SSLMED RORO Tunis,2017-01-12 10:00:00,12/01/2017 21:00,O.M.M.P. RADES,12/01/2017 09:00,--,Hydrocarbures: 5900,Hydrocarbures,5900.0,2017.0,1.0,12.0
"tunis, TN",DANIEL,230TTS,,Tunis Tanger Service,2017-12-28 06:12:00,12/01/2017 22:00,O.M.M.P. RADES,12/01/2017 10:00,--,Cereales: 16300,Cereales,16300.0,2017.0,12.0,28.0
"tunis, TN",NAF TS TUNIS,2VZ2CN1MA,,MALTA TS B,2017-01-13 03:00:00,14/01/2017 04:00,O.M.M.P. RADES,13/01/2017 16:00,--,Cereales: 6320,Cereales,6320.0,2017.0,1.0,13.0
"tunis, TN",ATLANTIC GREEN,240TTS,,Tunis Tanger Service,2017-01-07 18:00:00,14/01/2017 19:00,O.M.M.P. RADES,14/01/2017 07:00,--,Hydrocarbures: 12630,Hydrocarbures,12630.0,2017.0,1.0,7.0
"tunis, TN",BOTNIA SEAWAYS,0X65WN1MA,,SSLMED RORO Tunis,2017-01-14 07:00:00,14/01/2017 23:00,O.M.M.P. RADES,14/01/2017 11:00,--,Vrac solide: 115,Vrac solide,115.0,2017.0,1.0,14.0
"tunis, TN",DIONYSSIS A,JANSCMAFR,,CMA3PF,2017-01-03 15:00:00,16/01/2017 13:30,O.M.M.P. RADES,16/01/2017 01:30,--,Cereales: 1450,Cereales,1450.0,2017.0,1.0,3.0
"tunis, TN",MONT VENTOUX,0X65YN1MA,,SSLMED RORO Tunis,2017-01-15 21:00:00,17/01/2017 21:00,O.M.M.P. RADES,17/01/2017 09:00,--,Hydrocarbures: 7050/Vrac liquide: 189,Hydrocarbures,7050.0,2017.0,1.0,15.0
"tunis, TN",BOTNIA SEAWAYS,0X65ON1MA,,SSLMED RORO Tunis,2017-01-05 07:00:00,05/01/2017 21:00,O.M.M.P. RADES,05/01/2017 09:00,--,Cereales: 12600,Cereales,12600.0,2017.0,1.0,5.0
"tunis, TN",NAF TS TUNIS,2VZ2AN1MA,,MALTA TS B,2017-01-06 03:00:00,07/01/2017 04:00,O.M.M.P. RADES,06/01/2017 16:00,--,Cereales: 19800,Cereales,19800.0,2017.0,1.0,6.0
"tunis, TN",MONT VENTOUX,0X65QN1MA,,SSLMED RORO Tunis,2017-01-07 07:00:00,07/01/2017 23:00,O.M.M.P. RADES,07/01/2017 11:00,--,Hydrocarbures:4563/Vrac liquide:360,Hydrocarbures,4563.0,2017.0,1.0,7.0
"tunis, TN",BOTNIA SEAWAYS,0X65SN1MA,,SSLMED RORO Tunis,2017-01-08 21:00:00,10/01/2017 21:00,O.M.M.P. RADES,10/01/2017 09:00,--,Cereales: 17800,Cereales,17800.0,2017.0,1.0,8.0
"tunis, TN",EURONAF SPAIN 01,1RRLFN1MA,,EURONAF B,2017-01-11 01:30:00,11/01/2017 07:30,O.M.M.P. RADES,10/01/2017 19:30,--,Vrac solide: 120,Vrac solide,120.0,2017.0,1.0,11.0
"tunis, TN",JULIUS,JCPSCMAFR,,CMA3PF,2017-12-23 08:00:00,12/01/2017 08:00,O.M.M.P. RADES,11/01/2017 20:00,--,Vrac liquide: 640,Vrac liquide,640.0,2017.0,12.0,23.0
"tunis, TN",MONT VENTOUX,0X65UN1MA,,SSLMED RORO Tunis,2017-01-12 10:00:00,12/01/2017 21:00,O.M.M.P. RADES,12/01/2017 09:00,--,Hydrocarbures: 7456,Hydrocarbures,7456.0,2017.0,1.0,12.0
"tunis, TN",DANIEL,230TTS,,Tunis Tanger Service,2017-12-28 06:12:00,12/01/2017 22:00,O.M.M.P. RADES,12/01/2017 10:00,--,Vrac solide: 123,Vrac solide,123.0,2017.0,12.0,28.0
"tunis, TN",NAF TS TUNIS,2VZ2CN1MA,,MALTA TS B,2017-01-13 03:00:00,14/01/2017 04:00,O.M.M.P. RADES,13/01/2017 16:00,--,Vrac liquide: 280,Vrac liquide,280.0,2017.0,1.0,13.0
"tunis, TN",ATLANTIC GREEN,240TTS,,Tunis Tanger Service,2017-01-07 18:00:00,14/01/2017 19:00,O.M.M.P. RADES,14/01/2017 07:00,--,Vrac solide: 300,Vrac solide,300.0,2017.0,1.0,7.0
"tunis, TN",BOTNIA SEAWAYS,0X65WN1MA,,SSLMED RORO Tunis,2017-01-14 07:00:00,14/01/2017 23:00,O.M.M.P. RADES,14/01/2017 11:00,--,Vrac liquide: 780,Vrac liquide,780.0,2017.0,1.0,14.0
"tunis, TN",DIONYSSIS A,JANSCMAFR,,CMA3PF,2017-01-03 15:00:00,16/01/2017 13:30,O.M.M.P. RADES,16/01/2017 01:30,--,Vrac solide: 330,Vrac solide,330.0,2017.0,1.0,3.0
"tunis, TN",BOTNIA SEAWAYS,0X65ON1MA,,SSLMED RORO Tunis,2017-01-05 07:00:00,05/01/2017 21:00,O.M.M.P. RADES,05/01/2017 09:00,--,Cereales: 8526,Cereales,8526.0,2017.0,1.0,5.0
"tunis, TN",NAF TS TUNIS,2VZ2AN1MA,,MALTA TS B,2017-01-06 03:00:00,07/01/2017 04:00,O.M.M.P. RADES,06/01/2017 16:00,--,Cereales: 5466,Cereales,5466.0,2017.0,1.0,6.0
"tunis, TN",MONT VENTOUX,0X65QN1MA,,SSLMED RORO Tunis,2017-01-07 07:00:00,07/01/2017 23:00,O.M.M.P. RADES,07/01/2017 11:00,--,Vrac liquide: 190,Vrac liquide,190.0,2017.0,1.0,7.0
"tunis, TN",BOTNIA SEAWAYS,0X65SN1MA,,SSLMED RORO Tunis,2017-01-08 21:00:00,10/01/2017 21:00,O.M.M.P. RADES,10/01/2017 09:00,--,Vrac solide: 220,Vrac solide,220.0,2017.0,1.0,8.0
"tunis, TN",EURONAF SPAIN 01,1RRLFN1MA,,EURONAF B,2017-01-11 01:30:00,11/01/2017 07:30,O.M.M.P. RADES,10/01/2017 19:30,--,Cereales: 12000,Cereales,12000.0,2017.0,1.0,11.0
"tunis, TN",JULIUS,JCPSCMAFR,,CMA3PF,2017-12-23 08:00:00,12/01/2017 08:00,O.M.M.P. RADES,11/01/2017 20:00,--,Vrac liquide:310/Vrac solide: 250,Vrac liquide,310.0,2017.0,12.0,23.0
"tunis, TN",MONT VENTOUX,0X65UN1MA,,SSLMED RORO Tunis,2017-01-12 10:00:00,12/01/2017 21:00,O.M.M.P. RADES,12/01/2017 09:00,--,Hydrocarbures: 15748,Hydrocarbures,15748.0,2017.0,1.0,12.0
"tunis, TN",NAF TS TUNIS,2VZ2CN1MA,,MALTA TS B,2017-01-13 03:00:00,14/01/2017 04:00,O.M.M.P. RADES,13/01/2017 16:00,--,Cereales: 11300,Cereales,11300.0,2017.0,1.0,13.0
"tunis, TN",DANIEL,230TTS,,Tunis Tanger Service,2017-12-28 02:00:00,14/01/2017 14:18,O.M.M.P. RADES,14/01/2017 02:18,--,Vrac liquide: 410/voitures: 120/Cereales: 11300,Vrac liquide,410.0,2017.0,12.0,28.0
"tunis, TN",ATLANTIC GREEN,240TTS,,Tunis Tanger Service,2017-01-07 18:00:00,14/01/2017 19:00,O.M.M.P. RADES,14/01/2017 07:00,--,Cereales: 17000/varac liquide :320,Cereales,17000.0,2017.0,1.0,7.0
"tunis, TN",BOTNIA SEAWAYS,0X65WN1MA,,SSLMED RORO Tunis,2017-01-14 07:00:00,14/01/2017 23:00,O.M.M.P. RADES,14/01/2017 11:00,--,Cereales: 10300/voitures :250,Cereales,10300.0,2017.0,1.0,14.0
Nom du port,Nom du Navire,Voyage,Voyage local,Service,,ETD,Terminal,Date limite de livraison au port,Date limite Remise doc,Import,Import,,2017.9729166666666,5.9319444444444445,14.050694444444444
sousse,NAF TS SOUSSE,2VZ0EN1MA,,MALTA TS B,2020-02-28 03:00:00,29/02/2020 04:00,SOUSSE PORT,26/02/2020 15:00,--,Hydrocarbures: 5900,Hydrocarbures,5900.0,2020.0,2.0,28.0
sousse,TBN FEEDER 11,J2ASCMAFR,,CMA3PF,2020-03-02 14:00:00,02/03/2020 18:00,SOUSSE PORT,01/03/2020 02:00,--,Vrac solide: 183,Vrac solide,183.0,2020.0,3.0,2.0
sousse,MARINA,1RSCJN1MA,,MALTA TS E,2020-02-29 02:00:00,03/03/2020 02:00,SOUSSE PORT,26/02/2020 06:00,--,voitures: 130,voitures,130.0,2020.0,2.0,29.0
sousse,NAF TS SOUSSE,2VZ3EN1MA,,MALTA TS B,2020-03-06 03:00:00,07/03/2020 04:00,SOUSSE PORT,04/03/2020 15:00,--,Hydrocarbures: 5100,Hydrocarbures,5100.0,2020.0,3.0,6.0
sousse,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2020-02-24 17:50:00,27/02/2020 17:50,SOUSSE PORT,16/02/2020 09:00,--,Vrac solide: 123,Vrac solide,123.0,2020.0,2.0,24.0
sousse,NAF TS SOUSSE,2VZ0EN1MA,,MALTA TS B,2020-02-28 03:00:00,29/02/2020 04:00,SOUSSE PORT,26/02/2020 15:00,--,Vrac solide: 120,Vrac solide,120.0,2020.0,2.0,28.0
sousse,MARINA,1RSCJN1MA,,MALTA TS E,2020-02-27 14:00:00,01/03/2020 14:00,SOUSSE PORT,26/02/2020 06:00,--,voitures: 80,voitures,80.0,2020.0,2.0,27.0
sousse,TBN FEEDER 11,J2ASCMAFR,,CMA3PF,2020-03-02 14:00:00,02/03/2020 18:00,SOUSSE PORT,01/03/2020 02:00,--,Vrac solide: 120,Vrac solide,120.0,2020.0,3.0,2.0
sousse,NAF TS SOUSSE,2VZ3EN1MA,,MALTA TS B,2020-03-06 03:00:00,07/03/2020 04:00,SOUSSE PORT,04/03/2020 15:00,--,Hydrocarbures: 2100,Hydrocarbures,2100.0,2020.0,3.0,6.0
sousse,TBN FEEDER 11,J2ASCMAFR,,CMA3PF,2020-03-02 14:00:00,02/03/2020 18:00,SOUSSE PORT,01/03/2020 02:00,--,Vrac solide: 126,Vrac solide,126.0,2020.0,3.0,2.0
sousse,MARINA,1RSCJN1MA,,MALTA TS E,2020-02-29 02:00:00,03/03/2020 02:00,SOUSSE PORT,26/02/2020 06:00,--,Hydrocarbures: 3100,Hydrocarbures,3100.0,2020.0,2.0,29.0
sousse,NAF TS SOUSSE,2VZ3EN1MA,,MALTA TS B,2020-03-06 03:00:00,07/03/2020 04:00,SOUSSE PORT,04/03/2020 15:00,--,Vrac solide: 126,Vrac solide,126.0,2020.0,3.0,6.0
sousse,NAF TS SOUSSE,2VZ3EN1MA,,MALTA TS B,2020-03-06 03:00:00,07/03/2020 04:00,SOUSSE PORT,04/03/2020 15:00,--,Hydrocarbures: 5100,Hydrocarbures,5100.0,2020.0,3.0,6.0
sousse,NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,2020-03-07 18:30:00,10/03/2020 18:30,SOUSSE PORT,06/03/2020 09:30,--,Hydrocarbures: 1500,Hydrocarbures,1500.0,2020.0,3.0,7.0
sousse,NAF TS SOUSSE,2VZ3GN1MA,,MALTA TS B,2020-03-13 03:00:00,14/03/2020 04:00,SOUSSE PORT,11/03/2020 15:00,--,Hydrocarbures: 200,Hydrocarbures,200.0,2020.0,3.0,13.0
sousse,NAF TS SOUSSE,2VZ3EN1MA,,MALTA TS B,2020-03-06 03:00:00,07/03/2020 04:00,SOUSSE PORT,04/03/2020 15:00,--,Vrac solide: 123,Vrac solide,123.0,2020.0,3.0,6.0
sousse,NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,2020-03-07 18:30:00,10/03/2020 18:30,SOUSSE PORT,06/03/2020 09:30,--,Hydrocarbures: 5100,Hydrocarbures,5100.0,2020.0,3.0,7.0
sousse,NAF TS SOUSSE,2VZ3GN1MA,,MALTA TS B,2020-03-13 03:00:00,14/03/2020 04:00,SOUSSE PORT,11/03/2020 15:00,--,voitures: 100,voitures,100.0,2020.0,3.0,13.0
sousse,NAF TS SOUSSE,2VZ3EN1MA,,MALTA TS B,2020-03-06 03:00:00,07/03/2020 04:00,SOUSSE PORT,04/03/2020 15:00,--,conteneurs tonnage: 50,conteneurs tonnage,50.0,2020.0,3.0,6.0
sousse,NAF TS SOUSSE,2VZ3GN1MA,,MALTA TS B,2020-03-13 03:00:00,14/03/2020 04:00,SOUSSE PORT,11/03/2020 15:00,--,conteneurs tonnage: 90,conteneurs tonnage,90.0,2020.0,3.0,13.0
sousse,NAF TS SOUSSE,2VZ0EN1MA,,MALTA TS B,2019-02-28 03:00:00,29/02/2019 04:00,SOUSSE PORT,26/02/2019 15:00,--,Hydrocarbures: 5900,Hydrocarbures,5900.0,2019.0,2.0,28.0
sousse,TBN FEEDER 11,J2ASCMAFR,,CMA3PF,2019-03-02 14:00:00,02/03/2019 18:00,SOUSSE PORT,01/03/2019 02:00,--,Vrac solide: 183,Vrac solide,183.0,2019.0,3.0,2.0
sousse,MARINA,1RSCJN1MA,,MALTA TS E,,03/03/2019 02:00,SOUSSE PORT,26/02/2019 06:00,--,voitures: 130,voitures,130.0,2017.9729166666666,5.9319444444444445,14.050694444444444
sousse,NAF TS SOUSSE,2VZ3EN1MA,,MALTA TS B,2019-03-06 03:00:00,07/03/2019 04:00,SOUSSE PORT,04/03/2019 15:00,--,Hydrocarbures: 5100,Hydrocarbures,5100.0,2019.0,3.0,6.0
sousse,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2019-02-24 17:50:00,27/02/2019 17:50,SOUSSE PORT,16/02/2019 09:00,--,Vrac solide: 123,Vrac solide,123.0,2019.0,2.0,24.0
sousse,NAF TS SOUSSE,2VZ0EN1MA,,MALTA TS B,2019-02-28 03:00:00,29/02/2019 04:00,SOUSSE PORT,26/02/2019 15:00,--,Vrac solide: 120,Vrac solide,120.0,2019.0,2.0,28.0
sousse,MARINA,1RSCJN1MA,,MALTA TS E,2019-02-27 14:00:00,01/03/2019 14:00,SOUSSE PORT,26/02/2019 06:00,--,voitures: 80,voitures,80.0,2019.0,2.0,27.0
sousse,TBN FEEDER 11,J2ASCMAFR,,CMA3PF,2019-03-02 14:00:00,02/03/2019 18:00,SOUSSE PORT,01/03/2019 02:00,--,Vrac solide: 120,Vrac solide,120.0,2019.0,3.0,2.0
sousse,NAF TS SOUSSE,2VZ3EN1MA,,MALTA TS B,2019-03-06 03:00:00,07/03/2019 04:00,SOUSSE PORT,04/03/2019 15:00,--,Hydrocarbures: 2100,Hydrocarbures,2100.0,2019.0,3.0,6.0
sousse,TBN FEEDER 11,J2ASCMAFR,,CMA3PF,2019-03-02 14:00:00,02/03/2019 18:00,SOUSSE PORT,01/03/2019 02:00,--,Vrac solide: 126,Vrac solide,126.0,2019.0,3.0,2.0
sousse,MARINA,1RSCJN1MA,,MALTA TS E,,03/03/2019 02:00,SOUSSE PORT,26/02/2019 06:00,--,Hydrocarbures: 3100,Hydrocarbures,3100.0,2017.9729166666666,5.9319444444444445,14.050694444444444
sousse,NAF TS SOUSSE,2VZ3EN1MA,,MALTA TS B,2019-03-06 03:00:00,07/03/2019 04:00,SOUSSE PORT,04/03/2019 15:00,--,Vrac solide: 126,Vrac solide,126.0,2019.0,3.0,6.0
sousse,NAF TS SOUSSE,2VZ3EN1MA,,MALTA TS B,2019-03-06 03:00:00,07/03/2019 04:00,SOUSSE PORT,04/03/2019 15:00,--,Hydrocarbures: 5100,Hydrocarbures,5100.0,2019.0,3.0,6.0
sousse,NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,2019-03-07 18:30:00,10/03/2019 18:30,SOUSSE PORT,06/03/2019 09:30,--,Hydrocarbures: 1500,Hydrocarbures,1500.0,2019.0,3.0,7.0
sousse,NAF TS SOUSSE,2VZ3GN1MA,,MALTA TS B,2019-03-13 03:00:00,14/03/2019 04:00,SOUSSE PORT,11/03/2019 15:00,--,Hydrocarbures: 200,Hydrocarbures,200.0,2019.0,3.0,13.0
sousse,NAF TS SOUSSE,2VZ3EN1MA,,MALTA TS B,2019-03-06 03:00:00,07/03/2019 04:00,SOUSSE PORT,04/03/2019 15:00,--,Vrac solide: 123,Vrac solide,123.0,2019.0,3.0,6.0
sousse,NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,2019-03-07 18:30:00,10/03/2019 18:30,SOUSSE PORT,06/03/2019 09:30,--,Hydrocarbures: 5100,Hydrocarbures,5100.0,2019.0,3.0,7.0
sousse,NAF TS SOUSSE,2VZ3GN1MA,,MALTA TS B,2019-03-13 03:00:00,14/03/2019 04:00,SOUSSE PORT,11/03/2019 15:00,--,voitures: 100,voitures,100.0,2019.0,3.0,13.0
sousse,NAF TS SOUSSE,2VZ3EN1MA,,MALTA TS B,2019-03-06 03:00:00,07/03/2019 04:00,SOUSSE PORT,04/03/2019 15:00,--,conteneurs tonnage: 50,conteneurs tonnage,50.0,2019.0,3.0,6.0
sousse,NAF TS SOUSSE,2VZ3GN1MA,,MALTA TS B,2019-03-13 03:00:00,14/03/2019 04:00,SOUSSE PORT,11/03/2019 15:00,--,conteneurs tonnage: 90,conteneurs tonnage,90.0,2019.0,3.0,13.0
sousse,NAF TS SOUSSE,2VZ0EN1MA,,MALTA TS B,2018-02-28 03:00:00,29/02/2018 04:00,SOUSSE PORT,26/02/2018 15:00,--,Hydrocarbures: 5900,Hydrocarbures,5900.0,2018.0,2.0,28.0
sousse,TBN FEEDER 11,J2ASCMAFR,,CMA3PF,2018-03-02 14:00:00,02/03/2018 18:00,SOUSSE PORT,01/03/2018 02:00,--,Vrac solide: 183,Vrac solide,183.0,2018.0,3.0,2.0
sousse,MARINA,1RSCJN1MA,,MALTA TS E,,03/03/2018 02:00,SOUSSE PORT,26/02/2018 06:00,--,voitures: 130,voitures,130.0,2017.9729166666666,5.9319444444444445,14.050694444444444
sousse,NAF TS SOUSSE,2VZ3EN1MA,,MALTA TS B,2018-03-06 03:00:00,07/03/2018 04:00,SOUSSE PORT,04/03/2018 15:00,--,Hydrocarbures: 5100,Hydrocarbures,5100.0,2018.0,3.0,6.0
sousse,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2018-02-24 17:50:00,27/02/2018 17:50,SOUSSE PORT,16/02/2018 09:00,--,Vrac solide: 123,Vrac solide,123.0,2018.0,2.0,24.0
sousse,NAF TS SOUSSE,2VZ0EN1MA,,MALTA TS B,2018-02-28 03:00:00,29/02/2018 04:00,SOUSSE PORT,26/02/2018 15:00,--,Vrac solide: 120,Vrac solide,120.0,2018.0,2.0,28.0
sousse,MARINA,1RSCJN1MA,,MALTA TS E,2018-02-27 14:00:00,01/03/2018 14:00,SOUSSE PORT,26/02/2018 06:00,--,voitures: 80,voitures,80.0,2018.0,2.0,27.0
sousse,TBN FEEDER 11,J2ASCMAFR,,CMA3PF,2018-03-02 14:00:00,02/03/2018 18:00,SOUSSE PORT,01/03/2018 02:00,--,Vrac solide: 120,Vrac solide,120.0,2018.0,3.0,2.0
sousse,NAF TS SOUSSE,2VZ3EN1MA,,MALTA TS B,2018-03-06 03:00:00,07/03/2018 04:00,SOUSSE PORT,04/03/2018 15:00,--,Hydrocarbures: 2100,Hydrocarbures,2100.0,2018.0,3.0,6.0
sousse,TBN FEEDER 11,J2ASCMAFR,,CMA3PF,2018-03-02 14:00:00,02/03/2018 18:00,SOUSSE PORT,01/03/2018 02:00,--,Vrac solide: 126,Vrac solide,126.0,2018.0,3.0,2.0
sousse,MARINA,1RSCJN1MA,,MALTA TS E,,03/03/2018 02:00,SOUSSE PORT,26/02/2018 06:00,--,Hydrocarbures: 3100,Hydrocarbures,3100.0,2017.9729166666666,5.9319444444444445,14.050694444444444
sousse,NAF TS SOUSSE,2VZ3EN1MA,,MALTA TS B,2018-03-06 03:00:00,07/03/2018 04:00,SOUSSE PORT,04/03/2018 15:00,--,Vrac solide: 126,Vrac solide,126.0,2018.0,3.0,6.0
sousse,NAF TS SOUSSE,2VZ3EN1MA,,MALTA TS B,2018-03-06 03:00:00,07/03/2018 04:00,SOUSSE PORT,04/03/2018 15:00,--,Hydrocarbures: 5100,Hydrocarbures,5100.0,2018.0,3.0,6.0
sousse,NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,2018-03-07 18:30:00,10/03/2018 18:30,SOUSSE PORT,06/03/2018 09:30,--,Hydrocarbures: 1500,Hydrocarbures,1500.0,2018.0,3.0,7.0
sousse,NAF TS SOUSSE,2VZ3GN1MA,,MALTA TS B,2018-03-13 03:00:00,14/03/2018 04:00,SOUSSE PORT,11/03/2018 15:00,--,Hydrocarbures: 200,Hydrocarbures,200.0,2018.0,3.0,13.0
sousse,NAF TS SOUSSE,2VZ3EN1MA,,MALTA TS B,2018-03-06 03:00:00,07/03/2018 04:00,SOUSSE PORT,04/03/2018 15:00,--,Vrac solide: 123,Vrac solide,123.0,2018.0,3.0,6.0
sousse,NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,2018-03-07 18:30:00,10/03/2018 18:30,SOUSSE PORT,06/03/2018 09:30,--,Hydrocarbures: 5100,Hydrocarbures,5100.0,2018.0,3.0,7.0
sousse,NAF TS SOUSSE,2VZ3GN1MA,,MALTA TS B,2018-03-13 03:00:00,14/03/2018 04:00,SOUSSE PORT,11/03/2018 15:00,--,voitures: 100,voitures,100.0,2018.0,3.0,13.0
sousse,NAF TS SOUSSE,2VZ3EN1MA,,MALTA TS B,2018-03-06 03:00:00,07/03/2018 04:00,SOUSSE PORT,04/03/2018 15:00,--,conteneurs tonnage: 50,conteneurs tonnage,50.0,2018.0,3.0,6.0
sousse,NAF TS SOUSSE,2VZ3GN1MA,,MALTA TS B,2018-03-13 03:00:00,14/03/2018 04:00,SOUSSE PORT,11/03/2018 15:00,--,conteneurs tonnage: 90,conteneurs tonnage,90.0,2018.0,3.0,13.0
sousse,NAF TS SOUSSE,2VZ0EN1MA,,MALTA TS B,2017-02-28 03:00:00,29/02/2017 04:00,SOUSSE PORT,26/02/2017 15:00,--,Hydrocarbures: 5900,Hydrocarbures,5900.0,2017.0,2.0,28.0
sousse,TBN FEEDER 11,J2ASCMAFR,,CMA3PF,2017-03-02 14:00:00,02/03/2017 18:00,SOUSSE PORT,01/03/2017 02:00,--,Vrac solide: 183,Vrac solide,183.0,2017.0,3.0,2.0
sousse,MARINA,1RSCJN1MA,,MALTA TS E,,03/03/2017 02:00,SOUSSE PORT,26/02/2017 06:00,--,voitures: 130,voitures,130.0,2017.9729166666666,5.9319444444444445,14.050694444444444
sousse,NAF TS SOUSSE,2VZ3EN1MA,,MALTA TS B,2017-03-06 03:00:00,07/03/2017 04:00,SOUSSE PORT,04/03/2017 15:00,--,Hydrocarbures: 5100,Hydrocarbures,5100.0,2017.0,3.0,6.0
sousse,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2017-02-24 17:50:00,27/02/2017 17:50,SOUSSE PORT,16/02/2017 09:00,--,Vrac solide: 123,Vrac solide,123.0,2017.0,2.0,24.0
sousse,NAF TS SOUSSE,2VZ0EN1MA,,MALTA TS B,2017-02-28 03:00:00,29/02/2017 04:00,SOUSSE PORT,26/02/2017 15:00,--,Vrac solide: 120,Vrac solide,120.0,2017.0,2.0,28.0
sousse,MARINA,1RSCJN1MA,,MALTA TS E,2017-02-27 14:00:00,01/03/2017 14:00,SOUSSE PORT,26/02/2017 06:00,--,voitures: 80,voitures,80.0,2017.0,2.0,27.0
sousse,TBN FEEDER 11,J2ASCMAFR,,CMA3PF,2017-03-02 14:00:00,02/03/2017 18:00,SOUSSE PORT,01/03/2017 02:00,--,Vrac solide: 120,Vrac solide,120.0,2017.0,3.0,2.0
sousse,NAF TS SOUSSE,2VZ3EN1MA,,MALTA TS B,2017-03-06 03:00:00,07/03/2017 04:00,SOUSSE PORT,04/03/2017 15:00,--,Hydrocarbures: 2100,Hydrocarbures,2100.0,2017.0,3.0,6.0
sousse,TBN FEEDER 11,J2ASCMAFR,,CMA3PF,2017-03-02 14:00:00,02/03/2017 18:00,SOUSSE PORT,01/03/2017 02:00,--,Vrac solide: 126,Vrac solide,126.0,2017.0,3.0,2.0
sousse,MARINA,1RSCJN1MA,,MALTA TS E,,03/03/2017 02:00,SOUSSE PORT,26/02/2017 06:00,--,Hydrocarbures: 3100,Hydrocarbures,3100.0,2017.9729166666666,5.9319444444444445,14.050694444444444
sousse,NAF TS SOUSSE,2VZ3EN1MA,,MALTA TS B,2017-03-06 03:00:00,07/03/2017 04:00,SOUSSE PORT,04/03/2017 15:00,--,Vrac solide: 126,Vrac solide,126.0,2017.0,3.0,6.0
sousse,NAF TS SOUSSE,2VZ3EN1MA,,MALTA TS B,2017-03-06 03:00:00,07/03/2017 04:00,SOUSSE PORT,04/03/2017 15:00,--,Hydrocarbures: 5100,Hydrocarbures,5100.0,2017.0,3.0,6.0
sousse,NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,2017-03-07 18:30:00,10/03/2017 18:30,SOUSSE PORT,06/03/2017 09:30,--,Hydrocarbures: 1500,Hydrocarbures,1500.0,2017.0,3.0,7.0
sousse,NAF TS SOUSSE,2VZ3GN1MA,,MALTA TS B,2017-03-13 03:00:00,14/03/2017 04:00,SOUSSE PORT,11/03/2017 15:00,--,Hydrocarbures: 200,Hydrocarbures,200.0,2017.0,3.0,13.0
sousse,NAF TS SOUSSE,2VZ3EN1MA,,MALTA TS B,2017-03-06 03:00:00,07/03/2017 04:00,SOUSSE PORT,04/03/2017 15:00,--,Vrac solide: 123,Vrac solide,123.0,2017.0,3.0,6.0
sousse,NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,2017-03-07 18:30:00,10/03/2017 18:30,SOUSSE PORT,06/03/2017 09:30,--,Hydrocarbures: 5100,Hydrocarbures,5100.0,2017.0,3.0,7.0
sousse,NAF TS SOUSSE,2VZ3GN1MA,,MALTA TS B,2017-03-13 03:00:00,14/03/2017 04:00,SOUSSE PORT,11/03/2017 15:00,--,voitures: 100,voitures,100.0,2017.0,3.0,13.0
sousse,NAF TS SOUSSE,2VZ3EN1MA,,MALTA TS B,2017-03-06 03:00:00,07/03/2017 04:00,SOUSSE PORT,04/03/2017 15:00,--,conteneurs tonnage: 50,conteneurs tonnage,50.0,2017.0,3.0,6.0
